id,source_id,quality_score,rewritten
WEB8-010-279,WEB8-010,0.0000,yes
WEB8-010-280,WEB8-010,0.0000,yes
WEB8-010-281,WEB8-010,0.0000,yes
WEB8-010-282,WEB8-010,0.0000,yes
WEB8-010-283,WEB8-010,0.0000,yes
WEB8-010-284,WEB8-010,0.0000,yes
WEB8-010-285,WEB8-010,0.0000,yes
WEB8-010-286,WEB8-010,0.0000,yes
WEB8-010-287,WEB8-010,0.0000,yes
WEB8-010-288,WEB8-010,0.0000,yes
WEB8-010-289,WEB8-010,0.0000,yes
WEB8-010-290,WEB8-010,0.0000,yes
WEB8-010-291,WEB8-010,0.0000,yes
WEB8-010-292,WEB8-010,0.0000,yes
WEB8-010-293,WEB8-010,0.0000,yes
WEB8-010-294,WEB8-010,0.0000,yes
WEB8-010-295,WEB8-010,0.0000,yes
WEB8-010-296,WEB8-010,0.0000,yes
WEB8-010-297,WEB8-010,0.0000,yes
WEB8-010-298,WEB8-010,0.0000,yes
WEB8-010-299,WEB8-010,0.0000,yes
WEB8-010-300,WEB8-010,0.0000,yes
WEB8-010-301,WEB8-010,0.0000,yes
WEB8-010-302,WEB8-010,0.0000,yes
WEB8-010-303,WEB8-010,0.0000,yes
WEB8-010-304,WEB8-010,0.0000,yes
WEB8-010-305,WEB8-010,0.0000,yes
WEB8-010-306,WEB8-010,0.0000,yes
WEB8-010-307,WEB8-010,0.0000,yes
WEB8-010-308,WEB8-010,0.0000,yes
WEB8-010-309,WEB8-010,0.0000,yes
WEB8-010-310,WEB8-010,0.0000,yes
WEB8-010-311,WEB8-010,0.0000,yes
WEB8-010-312,WEB8-010,0.0000,yes
WEB8-010-313,WEB8-010,0.0000,yes
WEB8-010-314,WEB8-010,0.0000,yes
WEB8-010-315,WEB8-010,0.0000,yes
WEB8-010-316,WEB8-010,0.0000,yes
WEB8-010-317,WEB8-010,0.0000,yes
WEB8-010-318,WEB8-010,0.0000,yes
WEB8-010-319,WEB8-010,0.0000,yes
WEB8-010-320,WEB8-010,0.0000,yes
WEB8-010-321,WEB8-010,0.0000,yes
WEB8-010-322,WEB8-010,0.0000,yes
WEB8-010-323,WEB8-010,0.0000,yes
WEB8-010-324,WEB8-010,0.0000,yes
WEB8-010-325,WEB8-010,0.0000,yes
WEB8-010-326,WEB8-010,0.0000,yes
WEB8-010-327,WEB8-010,0.0000,yes
WEB8-010-328,WEB8-010,0.0000,yes
WEB8-010-329,WEB8-010,0.0000,yes
WEB8-010-330,WEB8-010,0.0000,yes
WEB8-010-331,WEB8-010,0.0000,yes
WEB8-010-332,WEB8-010,0.0000,yes
WEB8-010-333,WEB8-010,0.0000,yes
WEB8-010-334,WEB8-010,0.0000,yes
WEB8-010-335,WEB8-010,0.0000,yes
WEB8-010-336,WEB8-010,0.0000,yes
WEB8-010-337,WEB8-010,0.0000,yes
WEB8-010-338,WEB8-010,0.0000,yes
WEB8-010-339,WEB8-010,0.0000,yes
WEB8-010-340,WEB8-010,0.0000,yes
WEB8-010-341,WEB8-010,0.0000,yes
WEB8-010-342,WEB8-010,0.0000,yes
WEB8-010-343,WEB8-010,0.0000,yes
WEB8-010-344,WEB8-010,0.0000,yes
WEB8-010-345,WEB8-010,0.0000,yes
WEB8-010-346,WEB8-010,0.0000,yes
WEB8-010-347,WEB8-010,0.0000,yes
WEB8-010-348,WEB8-010,0.0000,yes
WEB8-010-349,WEB8-010,0.0000,yes
WEB8-010-350,WEB8-010,0.0000,yes
WEB8-010-351,WEB8-010,0.0000,yes
WEB8-010-352,WEB8-010,0.0000,yes
WEB8-010-353,WEB8-010,0.0000,yes
WEB8-010-354,WEB8-010,0.0000,yes
WEB8-010-355,WEB8-010,0.0000,yes
WEB8-010-356,WEB8-010,0.0000,yes
WEB8-010-357,WEB8-010,0.0000,yes
WEB8-010-358,WEB8-010,0.0000,yes
WEB8-010-359,WEB8-010,0.0000,yes
WEB8-010-360,WEB8-010,0.0000,yes
WEB8-010-361,WEB8-010,0.0000,yes
WEB8-010-362,WEB8-010,0.0000,yes
WEB8-010-363,WEB8-010,0.0000,yes
WEB8-010-364,WEB8-010,0.0000,yes
WEB8-010-365,WEB8-010,0.0000,yes
WEB8-010-366,WEB8-010,0.0000,yes
WEB8-010-367,WEB8-010,0.0000,yes
WEB8-010-368,WEB8-010,0.0000,yes
WEB8-010-369,WEB8-010,0.0000,yes
WEB8-010-370,WEB8-010,0.0000,yes
WEB8-010-371,WEB8-010,0.0000,yes
WEB8-010-372,WEB8-010,0.0000,yes
WEB8-010-373,WEB8-010,0.0000,yes
WEB8-010-374,WEB8-010,0.0000,yes
WEB8-010-375,WEB8-010,0.0000,yes
WEB8-010-376,WEB8-010,0.0000,yes
WEB8-010-377,WEB8-010,0.0000,yes
WEB8-010-378,WEB8-010,0.0000,yes
WEB8-010-379,WEB8-010,0.0000,yes
WEB8-010-380,WEB8-010,0.0000,yes
WEB8-010-381,WEB8-010,0.0000,yes
WEB8-010-382,WEB8-010,0.0000,yes
WEB8-010-383,WEB8-010,0.0000,yes
WEB8-010-384,WEB8-010,0.0000,yes
WEB8-010-385,WEB8-010,0.0000,yes
WEB8-010-386,WEB8-010,0.0000,yes
WEB8-010-387,WEB8-010,0.0000,yes
WEB8-010-388,WEB8-010,0.0000,yes
WEB8-010-389,WEB8-010,0.0000,yes
WEB8-010-390,WEB8-010,0.0000,yes
WEB8-010-391,WEB8-010,0.0000,yes
WEB8-010-392,WEB8-010,0.0000,yes
WEB8-010-393,WEB8-010,0.0000,yes
WEB8-010-394,WEB8-010,0.0000,yes
WEB8-010-395,WEB8-010,0.0000,yes
WEB8-010-396,WEB8-010,0.0000,yes
WEB8-010-397,WEB8-010,0.0000,yes
WEB8-010-398,WEB8-010,0.0000,yes
WEB8-010-399,WEB8-010,0.0000,yes
WEB8-010-400,WEB8-010,0.0000,yes
WEB8-010-401,WEB8-010,0.0000,yes
WEB8-010-402,WEB8-010,0.0000,yes
WEB8-010-403,WEB8-010,0.0000,yes
WEB8-010-404,WEB8-010,0.0000,yes
WEB8-010-405,WEB8-010,0.0000,yes
WEB8-010-406,WEB8-010,0.0000,yes
WEB8-010-407,WEB8-010,0.0000,yes
WEB8-010-408,WEB8-010,0.0000,yes
WEB8-010-409,WEB8-010,0.0000,yes
WEB8-010-410,WEB8-010,0.0000,yes
WEB8-010-411,WEB8-010,0.0000,yes
WEB8-010-412,WEB8-010,0.0000,yes
WEB8-010-413,WEB8-010,0.0000,yes
WEB8-010-414,WEB8-010,0.0000,yes
WEB8-010-415,WEB8-010,0.0000,yes
WEB8-010-416,WEB8-010,0.0000,yes
WEB8-010-417,WEB8-010,0.0000,yes
WEB8-010-418,WEB8-010,0.0000,yes
WEB8-010-419,WEB8-010,0.0000,yes
WEB8-010-420,WEB8-010,0.0000,yes
WEB8-010-421,WEB8-010,0.0000,yes
WEB8-010-422,WEB8-010,0.0000,yes
WEB8-010-423,WEB8-010,0.0000,yes
WEB8-010-424,WEB8-010,0.0000,yes
WEB8-010-425,WEB8-010,0.0000,yes
WEB8-010-426,WEB8-010,0.0000,yes
WEB8-010-427,WEB8-010,0.0000,yes
WEB8-010-428,WEB8-010,0.0000,yes
WEB8-010-429,WEB8-010,0.0000,yes
WEB8-010-430,WEB8-010,0.0000,yes
WEB8-010-431,WEB8-010,0.0000,yes
WEB8-010-432,WEB8-010,0.0000,yes
WEB8-010-433,WEB8-010,0.0000,yes
WEB8-010-434,WEB8-010,0.0000,yes
WEB8-010-435,WEB8-010,0.0000,yes
WEB8-010-436,WEB8-010,0.0000,yes
WEB8-010-437,WEB8-010,0.0000,yes
WEB8-010-438,WEB8-010,0.0000,yes
WEB8-010-439,WEB8-010,0.0000,yes
WEB8-010-440,WEB8-010,0.0000,yes
WEB8-010-441,WEB8-010,0.0000,yes
WEB8-010-442,WEB8-010,0.0000,yes
WEB8-010-443,WEB8-010,0.0000,yes
WEB8-010-444,WEB8-010,0.0000,yes
WEB8-010-445,WEB8-010,0.0000,yes
WEB8-010-446,WEB8-010,0.0000,yes
WEB8-010-447,WEB8-010,0.0000,yes
WEB8-010-448,WEB8-010,0.0000,yes
WEB8-010-449,WEB8-010,0.0000,yes
WEB8-010-450,WEB8-010,0.0000,yes
WEB8-010-451,WEB8-010,0.0000,yes
WEB8-010-452,WEB8-010,0.0000,yes
WEB8-010-453,WEB8-010,0.0000,yes
WEB8-010-454,WEB8-010,0.0000,yes
WEB8-010-455,WEB8-010,0.0000,yes
WEB8-010-456,WEB8-010,0.0000,yes
WEB8-010-457,WEB8-010,0.0000,yes
WEB8-010-458,WEB8-010,0.0000,yes
WEB8-010-459,WEB8-010,0.0000,yes
WEB8-010-460,WEB8-010,0.0000,yes
WEB8-010-461,WEB8-010,0.0000,yes
WEB8-010-462,WEB8-010,0.0000,yes
WEB8-010-463,WEB8-010,0.0000,yes
WEB8-010-464,WEB8-010,0.0000,yes
WEB8-010-465,WEB8-010,0.0000,yes
WEB8-010-466,WEB8-010,0.0000,yes
WEB8-010-467,WEB8-010,0.0000,yes
WEB8-010-468,WEB8-010,0.0000,yes
WEB8-010-469,WEB8-010,0.0000,yes
WEB8-010-470,WEB8-010,0.0000,yes
WEB8-010-471,WEB8-010,0.0000,yes
WEB8-010-472,WEB8-010,0.0000,yes
WEB8-010-473,WEB8-010,0.0000,yes
WEB8-010-474,WEB8-010,0.0000,yes
WEB8-010-475,WEB8-010,0.0000,yes
WEB8-010-476,WEB8-010,0.0000,yes
WEB8-010-477,WEB8-010,0.0000,yes
WEB8-010-478,WEB8-010,0.0000,yes
WEB8-010-479,WEB8-010,0.0000,yes
WEB8-010-480,WEB8-010,0.0000,yes
WEB8-010-481,WEB8-010,0.0000,yes
WEB8-010-482,WEB8-010,0.0000,yes
WEB8-010-483,WEB8-010,0.0000,yes
WEB8-010-484,WEB8-010,0.0000,yes
WEB8-010-485,WEB8-010,0.0000,yes
WEB8-010-486,WEB8-010,0.0000,yes
WEB8-010-487,WEB8-010,0.0000,yes
WEB8-010-488,WEB8-010,0.0000,yes
WEB8-010-489,WEB8-010,0.0000,yes
WEB8-010-490,WEB8-010,0.0000,yes
WEB8-010-491,WEB8-010,0.0000,yes
WEB8-010-492,WEB8-010,0.0000,yes
WEB8-010-493,WEB8-010,0.0000,yes
WEB8-010-494,WEB8-010,0.0000,yes
WEB8-010-495,WEB8-010,0.0000,yes
WEB8-010-496,WEB8-010,0.0000,yes
WEB8-010-497,WEB8-010,0.0000,yes
WEB8-010-498,WEB8-010,0.0000,yes
WEB8-010-499,WEB8-010,0.0000,yes
WEB8-010-500,WEB8-010,0.0000,yes
WEB8-010-501,WEB8-010,0.0000,yes
WEB8-010-502,WEB8-010,0.0000,yes
WEB8-010-503,WEB8-010,0.0000,yes
WEB8-010-504,WEB8-010,0.0000,yes
WEB8-010-505,WEB8-010,0.0000,yes
WEB8-010-506,WEB8-010,0.0000,yes
WEB8-010-507,WEB8-010,0.0000,yes
WEB8-010-508,WEB8-010,0.0000,yes
WEB8-010-509,WEB8-010,0.0000,yes
WEB8-010-510,WEB8-010,0.0000,yes
WEB8-010-511,WEB8-010,0.0000,yes
WEB8-010-512,WEB8-010,0.0000,yes
WEB8-010-513,WEB8-010,0.0000,yes
WEB8-010-514,WEB8-010,0.0000,yes
WEB8-010-515,WEB8-010,0.0000,yes
WEB8-010-516,WEB8-010,0.0000,yes
WEB8-010-517,WEB8-010,0.0000,yes
WEB8-010-518,WEB8-010,0.0000,yes
WEB8-010-519,WEB8-010,0.0000,yes
WEB8-010-520,WEB8-010,0.0000,yes
WEB8-010-521,WEB8-010,0.0000,yes
WEB8-010-522,WEB8-010,0.0000,yes
WEB8-010-523,WEB8-010,0.0000,yes
WEB8-010-524,WEB8-010,0.0000,yes
WEB8-010-525,WEB8-010,0.0000,yes
WEB8-010-526,WEB8-010,0.0000,yes
WEB8-010-527,WEB8-010,0.0000,yes
WEB8-010-528,WEB8-010,0.0000,yes
WEB8-010-529,WEB8-010,0.0000,yes
WEB8-010-530,WEB8-010,0.0000,yes
WEB8-010-531,WEB8-010,0.0000,yes
WEB8-010-532,WEB8-010,0.0000,yes
WEB8-010-533,WEB8-010,0.0000,yes
WEB8-010-534,WEB8-010,0.0000,yes
WEB8-010-535,WEB8-010,0.0000,yes
WEB8-010-536,WEB8-010,0.0000,yes
WEB8-010-537,WEB8-010,0.0000,yes
WEB8-010-538,WEB8-010,0.0000,yes
WEB8-010-539,WEB8-010,0.0000,yes
WEB8-010-540,WEB8-010,0.0000,yes
WEB8-010-541,WEB8-010,0.0000,yes
WEB8-010-542,WEB8-010,0.0000,yes
WEB8-010-543,WEB8-010,0.0000,yes
WEB8-010-544,WEB8-010,0.0000,yes
WEB8-010-545,WEB8-010,0.0000,yes
WEB8-010-546,WEB8-010,0.0000,yes
WEB8-010-547,WEB8-010,0.0000,yes
WEB8-010-548,WEB8-010,0.0000,yes
WEB8-010-549,WEB8-010,0.0000,yes
WEB8-010-550,WEB8-010,0.0000,yes
WEB8-010-551,WEB8-010,0.0000,yes
WEB8-010-552,WEB8-010,0.0000,yes
WEB8-010-553,WEB8-010,0.0000,yes
WEB8-010-554,WEB8-010,0.0000,yes
WEB8-010-555,WEB8-010,0.0000,yes
WEB8-010-556,WEB8-010,0.0000,yes
WEB8-010-557,WEB8-010,0.0000,yes
WEB8-010-558,WEB8-010,0.0000,yes
WEB8-010-559,WEB8-010,0.0000,yes
WEB8-010-560,WEB8-010,0.0000,yes
WEB8-010-561,WEB8-010,0.0000,yes
WEB8-010-562,WEB8-010,0.0000,yes
WEB8-010-563,WEB8-010,0.0000,yes
WEB8-010-564,WEB8-010,0.0000,yes
WEB8-010-565,WEB8-010,0.0000,yes
WEB8-010-566,WEB8-010,0.0000,yes
WEB8-010-567,WEB8-010,0.0000,yes
WEB8-010-568,WEB8-010,0.0000,yes
WEB8-010-569,WEB8-010,0.0000,yes
WEB8-010-570,WEB8-010,0.0000,yes
WEB8-010-571,WEB8-010,0.0000,yes
WEB8-010-572,WEB8-010,0.0000,yes
WEB8-010-573,WEB8-010,0.0000,yes
WEB8-010-574,WEB8-010,0.0000,yes
WEB8-010-575,WEB8-010,0.0000,yes
WEB8-010-576,WEB8-010,0.0000,yes
WEB8-010-577,WEB8-010,0.0000,yes
WEB8-010-578,WEB8-010,0.0000,yes
WEB8-010-579,WEB8-010,0.0000,yes
WEB8-010-580,WEB8-010,0.0000,yes
WEB8-010-581,WEB8-010,0.0000,yes
WEB8-010-582,WEB8-010,0.0000,yes
WEB8-010-583,WEB8-010,0.0000,yes
WEB8-010-584,WEB8-010,0.0000,yes
WEB8-010-585,WEB8-010,0.0000,yes
WEB8-010-586,WEB8-010,0.0000,yes
WEB8-010-587,WEB8-010,0.0000,yes
WEB8-010-588,WEB8-010,0.0000,yes
WEB8-010-589,WEB8-010,0.0000,yes
WEB8-010-590,WEB8-010,0.0000,yes
WEB8-010-591,WEB8-010,0.0000,yes
WEB8-010-592,WEB8-010,0.0000,yes
WEB8-010-593,WEB8-010,0.0000,yes
WEB8-010-594,WEB8-010,0.0000,yes
WEB8-010-595,WEB8-010,0.0000,yes
WEB8-010-596,WEB8-010,0.0000,yes
WEB8-010-597,WEB8-010,0.0000,yes
WEB8-010-598,WEB8-010,0.0000,yes
WEB8-010-599,WEB8-010,0.0000,yes
WEB8-010-600,WEB8-010,0.0000,yes
WEB8-010-601,WEB8-010,0.0000,yes
WEB8-010-602,WEB8-010,0.0000,yes
WEB8-010-603,WEB8-010,0.0000,yes
WEB8-010-604,WEB8-010,0.0000,yes
WEB8-010-605,WEB8-010,0.0000,yes
WEB8-010-606,WEB8-010,0.0000,yes
WEB8-010-607,WEB8-010,0.0000,yes
WEB8-010-608,WEB8-010,0.0000,yes
WEB8-010-609,WEB8-010,0.0000,yes
WEB8-010-610,WEB8-010,0.0000,yes
WEB8-010-611,WEB8-010,0.0000,yes
WEB8-010-612,WEB8-010,0.0000,yes
WEB8-010-613,WEB8-010,0.0000,yes
WEB8-010-614,WEB8-010,0.0000,yes
WEB8-010-615,WEB8-010,0.0000,yes
WEB8-010-616,WEB8-010,0.0000,yes
WEB8-010-617,WEB8-010,0.0000,yes
WEB8-010-618,WEB8-010,0.0000,yes
WEB8-010-619,WEB8-010,0.0000,yes
WEB8-010-620,WEB8-010,0.0000,yes
WEB8-010-621,WEB8-010,0.0000,yes
WEB8-010-622,WEB8-010,0.0000,yes
WEB8-010-623,WEB8-010,0.0000,yes
WEB8-010-624,WEB8-010,0.0000,yes
WEB8-010-625,WEB8-010,0.0000,yes
WEB8-010-626,WEB8-010,0.0000,yes
WEB8-010-627,WEB8-010,0.0000,yes
WEB8-010-628,WEB8-010,0.0000,yes
WEB8-010-629,WEB8-010,0.0000,yes
WEB8-010-630,WEB8-010,0.0000,yes
WEB8-010-631,WEB8-010,0.0000,yes
WEB8-010-632,WEB8-010,0.0000,yes
WEB8-010-633,WEB8-010,0.0000,yes
WEB8-010-634,WEB8-010,0.0000,yes
WEB8-010-635,WEB8-010,0.0000,yes
WEB8-010-636,WEB8-010,0.0000,yes
WEB8-010-637,WEB8-010,0.0000,yes
WEB8-010-638,WEB8-010,0.0000,yes
WEB8-010-639,WEB8-010,0.0000,yes
WEB8-010-640,WEB8-010,0.0000,yes
WEB8-010-641,WEB8-010,0.0000,yes
WEB8-010-642,WEB8-010,0.0000,yes
WEB8-010-643,WEB8-010,0.0000,yes
WEB8-010-644,WEB8-010,0.0000,yes
WEB8-010-645,WEB8-010,0.0000,yes
WEB8-010-646,WEB8-010,0.0000,yes
WEB8-010-647,WEB8-010,0.0000,yes
WEB8-010-648,WEB8-010,0.0000,yes
WEB8-010-649,WEB8-010,0.0000,yes
WEB8-010-650,WEB8-010,0.0000,yes
WEB8-010-651,WEB8-010,0.0000,yes
WEB8-010-652,WEB8-010,0.0000,yes
WEB8-010-653,WEB8-010,0.0000,yes
WEB8-010-654,WEB8-010,0.0000,yes
WEB8-010-655,WEB8-010,0.0000,yes
WEB8-010-656,WEB8-010,0.0000,yes
WEB8-010-657,WEB8-010,0.0000,yes
WEB8-010-658,WEB8-010,0.0000,yes
WEB8-010-659,WEB8-010,0.0000,yes
WEB8-010-660,WEB8-010,0.0000,yes
WEB8-010-661,WEB8-010,0.0000,yes
WEB8-010-662,WEB8-010,0.0000,yes
WEB8-010-663,WEB8-010,0.0000,yes
WEB8-010-664,WEB8-010,0.0000,yes
WEB8-010-665,WEB8-010,0.0000,yes
WEB8-010-666,WEB8-010,0.0000,yes
WEB8-010-667,WEB8-010,0.0000,yes
WEB8-010-668,WEB8-010,0.0000,yes
WEB8-010-669,WEB8-010,0.0000,yes
WEB8-010-670,WEB8-010,0.0000,yes
WEB8-010-671,WEB8-010,0.0000,yes
WEB8-010-672,WEB8-010,0.0000,yes
WEB8-010-673,WEB8-010,0.0000,yes
WEB8-010-674,WEB8-010,0.0000,yes
WEB8-010-675,WEB8-010,0.0000,yes
WEB8-010-676,WEB8-010,0.0000,yes
WEB8-010-677,WEB8-010,0.0000,yes
WEB8-010-678,WEB8-010,0.0000,yes
WEB8-010-679,WEB8-010,0.0000,yes
WEB8-010-680,WEB8-010,0.0000,yes
WEB8-010-681,WEB8-010,0.0000,yes
WEB8-010-682,WEB8-010,0.0000,yes
WEB8-010-683,WEB8-010,0.0000,yes
WEB8-010-684,WEB8-010,0.0000,yes
WEB8-010-685,WEB8-010,0.0000,yes
WEB8-010-686,WEB8-010,0.0000,yes
WEB8-010-687,WEB8-010,0.0000,yes
WEB8-010-688,WEB8-010,0.0000,yes
WEB8-010-689,WEB8-010,0.0000,yes
WEB8-010-690,WEB8-010,0.0000,yes
WEB8-010-691,WEB8-010,0.0000,yes
WEB8-010-692,WEB8-010,0.0000,yes
WEB8-010-693,WEB8-010,0.0000,yes
WEB8-010-694,WEB8-010,0.0000,yes
WEB8-010-695,WEB8-010,0.0000,yes
WEB8-010-696,WEB8-010,0.0000,yes
WEB8-010-697,WEB8-010,0.0000,yes
WEB8-010-698,WEB8-010,0.0000,yes
WEB8-010-699,WEB8-010,0.0000,yes
WEB8-010-700,WEB8-010,0.0000,yes
WEB8-010-701,WEB8-010,0.0000,yes
WEB8-010-702,WEB8-010,0.0000,yes
WEB8-010-703,WEB8-010,0.0000,yes
WEB8-010-704,WEB8-010,0.0000,yes
WEB8-010-705,WEB8-010,0.0000,yes
WEB8-010-706,WEB8-010,0.0000,yes
WEB8-010-707,WEB8-010,0.0000,yes
WEB8-010-708,WEB8-010,0.0000,yes
WEB8-010-709,WEB8-010,0.0000,yes
WEB8-010-710,WEB8-010,0.0000,yes
WEB8-010-711,WEB8-010,0.0000,yes
WEB8-010-712,WEB8-010,0.0000,yes
WEB8-010-713,WEB8-010,0.0000,yes
WEB8-010-714,WEB8-010,0.0000,yes
WEB8-010-715,WEB8-010,0.0000,yes
WEB8-010-716,WEB8-010,0.0000,yes
WEB8-010-717,WEB8-010,0.0000,yes
WEB8-010-718,WEB8-010,0.0000,yes
WEB8-010-719,WEB8-010,0.0000,yes
WEB8-010-720,WEB8-010,0.0000,yes
WEB8-010-721,WEB8-010,0.0000,yes
WEB8-010-722,WEB8-010,0.0000,yes
WEB8-010-723,WEB8-010,0.0000,yes
WEB8-010-724,WEB8-010,0.0000,yes
WEB8-010-725,WEB8-010,0.0000,yes
WEB8-010-726,WEB8-010,0.0000,yes
WEB8-010-727,WEB8-010,0.0000,yes
WEB8-010-728,WEB8-010,0.0000,yes
WEB8-010-729,WEB8-010,0.0000,yes
WEB8-010-730,WEB8-010,0.0000,yes
WEB8-010-731,WEB8-010,0.0000,yes
WEB8-010-732,WEB8-010,0.0000,yes
WEB8-010-733,WEB8-010,0.0000,yes
WEB8-010-734,WEB8-010,0.0000,yes
WEB8-010-735,WEB8-010,0.0000,yes
WEB8-010-736,WEB8-010,0.0000,yes
WEB8-010-737,WEB8-010,0.0000,yes
WEB8-010-738,WEB8-010,0.0000,yes
WEB8-010-739,WEB8-010,0.0000,yes
WEB8-010-740,WEB8-010,0.0000,yes
WEB8-010-741,WEB8-010,0.0000,yes
WEB8-010-742,WEB8-010,0.0000,yes
WEB8-010-743,WEB8-010,0.0000,yes
WEB8-010-744,WEB8-010,0.0000,yes
WEB8-010-745,WEB8-010,0.0000,yes
WEB8-010-746,WEB8-010,0.0000,yes
WEB8-010-747,WEB8-010,0.0000,yes
WEB8-010-748,WEB8-010,0.0000,yes
WEB8-010-749,WEB8-010,0.0000,yes
WEB8-010-750,WEB8-010,0.0000,yes
WEB8-010-751,WEB8-010,0.0000,yes
WEB8-010-752,WEB8-010,0.0000,yes
WEB8-010-753,WEB8-010,0.0000,yes
WEB8-010-754,WEB8-010,0.0000,yes
WEB8-010-755,WEB8-010,0.0000,yes
WEB8-010-756,WEB8-010,0.0000,yes
WEB8-010-757,WEB8-010,0.0000,yes
WEB8-010-758,WEB8-010,0.0000,yes
WEB8-010-759,WEB8-010,0.0000,yes
WEB8-010-760,WEB8-010,0.0000,yes
WEB8-010-761,WEB8-010,0.0000,yes
WEB8-010-762,WEB8-010,0.0000,yes
WEB8-010-763,WEB8-010,0.0000,yes
WEB8-010-764,WEB8-010,0.0000,yes
WEB8-010-765,WEB8-010,0.0000,yes
WEB8-010-766,WEB8-010,0.0000,yes
WEB8-010-767,WEB8-010,0.0000,yes
WEB8-010-768,WEB8-010,0.0000,yes
WEB8-010-769,WEB8-010,0.0000,yes
WEB8-010-770,WEB8-010,0.0000,yes
WEB8-010-771,WEB8-010,0.0000,yes
WEB8-010-772,WEB8-010,0.0000,yes
WEB8-010-773,WEB8-010,0.0000,yes
WEB8-010-774,WEB8-010,0.0000,yes
WEB8-010-775,WEB8-010,0.0000,yes
WEB8-010-776,WEB8-010,0.0000,yes
WEB8-010-777,WEB8-010,0.0000,yes
WEB8-010-778,WEB8-010,0.0000,yes
WEB8-010-779,WEB8-010,0.0000,yes
WEB8-010-780,WEB8-010,0.0000,yes
WEB8-010-781,WEB8-010,0.0000,yes
WEB8-010-782,WEB8-010,0.0000,yes
WEB8-010-783,WEB8-010,0.0000,yes
WEB8-010-784,WEB8-010,0.0000,yes
WEB8-010-785,WEB8-010,0.0000,yes
WEB8-010-786,WEB8-010,0.0000,yes
WEB8-010-787,WEB8-010,0.0000,yes
WEB8-010-788,WEB8-010,0.0000,yes
WEB8-010-789,WEB8-010,0.0000,yes
WEB8-010-790,WEB8-010,0.0000,yes
WEB8-010-791,WEB8-010,0.0000,yes
WEB8-010-792,WEB8-010,0.0000,yes
WEB8-010-793,WEB8-010,0.0000,yes
WEB8-010-794,WEB8-010,0.0000,yes
WEB8-010-795,WEB8-010,0.0000,yes
WEB8-010-796,WEB8-010,0.0000,yes
WEB8-010-797,WEB8-010,0.0000,yes
WEB8-010-798,WEB8-010,0.0000,yes
WEB8-010-799,WEB8-010,0.0000,yes
WEB8-010-800,WEB8-010,0.0000,yes
WEB8-010-801,WEB8-010,0.0000,yes
WEB8-010-802,WEB8-010,0.0000,yes
WEB8-010-803,WEB8-010,0.0000,yes
WEB8-010-804,WEB8-010,0.0000,yes
WEB8-010-805,WEB8-010,0.0000,yes
WEB8-010-806,WEB8-010,0.0000,yes
WEB8-010-807,WEB8-010,0.0000,yes
WEB8-010-808,WEB8-010,0.0000,yes
WEB8-010-809,WEB8-010,0.0000,yes
WEB8-010-810,WEB8-010,0.0000,yes
WEB8-010-811,WEB8-010,0.0000,yes
WEB8-010-812,WEB8-010,0.0000,yes
WEB8-010-813,WEB8-010,0.0000,yes
WEB8-010-814,WEB8-010,0.0000,yes
WEB8-010-815,WEB8-010,0.0000,yes
WEB8-010-816,WEB8-010,0.0000,yes
WEB8-010-817,WEB8-010,0.0000,yes
WEB8-010-818,WEB8-010,0.0000,yes
WEB8-010-819,WEB8-010,0.0000,yes
WEB8-010-820,WEB8-010,0.0000,yes
WEB8-010-821,WEB8-010,0.0000,yes
WEB8-010-822,WEB8-010,0.0000,yes
WEB8-010-823,WEB8-010,0.0000,yes
WEB8-010-824,WEB8-010,0.0000,yes
WEB8-010-825,WEB8-010,0.0000,yes
WEB8-010-826,WEB8-010,0.0000,yes
WEB8-010-827,WEB8-010,0.0000,yes
WEB8-010-828,WEB8-010,0.0000,yes
WEB8-010-829,WEB8-010,0.0000,yes
WEB8-010-830,WEB8-010,0.0000,yes
WEB8-010-831,WEB8-010,0.0000,yes
WEB8-010-832,WEB8-010,0.0000,yes
WEB8-010-833,WEB8-010,0.0000,yes
WEB8-010-834,WEB8-010,0.0000,yes
WEB8-010-835,WEB8-010,0.0000,yes
WEB8-010-836,WEB8-010,0.0000,yes
WEB8-010-837,WEB8-010,0.0000,yes
WEB8-010-838,WEB8-010,0.0000,yes
WEB8-010-839,WEB8-010,0.0000,yes
WEB8-010-840,WEB8-010,0.0000,yes
WEB8-010-841,WEB8-010,0.0000,yes
WEB8-010-842,WEB8-010,0.0000,yes
WEB8-010-843,WEB8-010,0.0000,yes
WEB8-010-844,WEB8-010,0.0000,yes
WEB8-010-845,WEB8-010,0.0000,yes
WEB8-010-846,WEB8-010,0.0000,yes
WEB8-010-847,WEB8-010,0.0000,yes
WEB8-010-848,WEB8-010,0.0000,yes
WEB8-010-849,WEB8-010,0.0000,yes
WEB8-010-850,WEB8-010,0.0000,yes
WEB8-010-851,WEB8-010,0.0000,yes
WEB8-010-852,WEB8-010,0.0000,yes
WEB8-010-853,WEB8-010,0.0000,yes
WEB8-010-854,WEB8-010,0.0000,yes
WEB8-010-855,WEB8-010,0.0000,yes
WEB8-010-856,WEB8-010,0.0000,yes
WEB8-010-857,WEB8-010,0.0000,yes
WEB8-010-858,WEB8-010,0.0000,yes
WEB8-010-859,WEB8-010,0.0000,yes
WEB8-010-860,WEB8-010,0.0000,yes
